depth,model_age,co2
2946.866515837104,552353.8122171946,215.2
2947.9079254079256,553176.4452214452,219.9
2948.844547563805,553879.8770301624,221.7
2949.422754491018,554302.074251497,222.3
2949.8155688622755,554586.4718562874,226.3
2950.449939686369,555048.4559710495,222.1
2950.7768395657417,555287.0928829915,220.3
2951.652605459057,555920.5285359801,223.6
2952.5181695827728,556545.6366083445,224.3
2953.3658536585367,557158.8780487805,226.7
2954.146308724832,557720.7087248322,233.9
2954.8362416107384,558205.0416107383,241.0
2955.2338376891335,558480.8803301238,243.0
2955.5116918844565,558672.0440165062,249.1
2955.92984869326,558959.7359009628,244.0
2956.230352303523,559168.0948509485,250.5
2956.7181571815718,559507.1192411924,245.6
2956.9417344173444,559662.5054200542,240.4
2957.6180081855387,560133.133697135,238.1
2958.3162393162393,560616.5726495726,234.5
2958.737891737892,560906.6695156695,229.7
2959.0372492836677,561112.329512894,230.2
2959.805157593123,561634.5071633238,230.3
2960.5601131541725,562148.9971711456,228.3
2961.2808988764045,562638.0449438202,231.6
2961.9648876404494,563098.3693820224,231.9
2962.646376811594,563555.7188405797,234.6
2963.196506550218,563926.8209606986,234.1
2963.9781659388645,564459.1310043668,240.1
2964.6,564883.2,242.3
2965.213333333333,565300.0,245.7
2965.842962962963,565725.0,245.8
2966.437223042836,566128.7488921713,247.6
2967.029069767442,566532.2325581395,251.4
2967.6002906976746,566929.8023255814,252.4
2968.1652046783624,567322.3216374269,252.6
2968.71783625731,567704.7426900584,251.4
2969.2903703703705,568100.3555555556,253.7
2969.8607407407408,568493.911111111,254.3
2970.4137931034484,568873.8620689656,253.9
2970.9683908045977,569254.316091954,254.5
2971.5198863636365,569631.0823863636,253.2
2972.051575931232,569994.2779369628,253.9
2972.618911174785,570382.335243553,252.8
2973.178932178932,570766.4632034632,253.0
2973.7402597402597,571153.7792207792,250.2
2974.308370044053,571548.859030837,251.3
2974.8737151248165,571944.6005873715,250.0
2975.4560117302053,572357.6803519061,251.3
2976.0581395348836,572786.4534883721,251.8
2976.6526162790697,573210.3154069767,251.8
2977.2413793103447,573629.3793103448,249.6
2977.8333333333335,574049.6666666666,251.6
2978.415362731152,574467.4765291607,250.3
2979.005540166205,574893.055401662,246.3
2979.5997229916898,575327.9972299169,247.7
2980.181946403385,575755.4583921016,249.2
2980.7813822284907,576198.4414668548,248.7
2981.3947368421054,576646.1842105263,251.8
2982.0190995907233,577098.5989085948,251.9
2982.633015006821,577535.7066848568,252.1
2983.2583668005354,577981.2155287818,248.9
2983.8808567603746,578425.0508701473,252.5
2984.5409395973156,578896.7718120805,252.9
2985.2217573221756,579384.6652719665,251.3
2985.945606694561,579905.8368200837,251.3
2986.6844319775596,580449.4263674614,251.1
2987.432545201669,581001.6509040333,249.1
2988.200557103064,581566.4038997215,252.9
2989.0053908355794,582149.7843665768,251.5
2989.5256064690025,582514.9757412398,244.1
2989.7924528301887,582702.3018867924,243.8
2990.3002645502647,583052.1798941799,236.2
2990.690476190476,583317.5238095238,230.3
2991.310067114094,583737.9154362417,225.2
2991.7758389261744,584053.2429530201,219.4
2992.4521497919554,584513.3661581137,215.4
2992.994452149792,584883.2163661581,209.9
2993.9494799405647,585567.7771173848,206.7
2994.5219364599093,586005.8910741301,210.6
2998.896,590071.992,224.0
2999.4921780986765,590708.1696750902,226.0
3000.3616557734204,591623.6753812636,234.4
3000.7832244008714,592060.4204793029,238.8
3001.4671179883944,592788.0860735009,246.3
3001.958413926499,593317.2117988395,250.2
3002.544384057971,593961.911231884,248.1
3002.967391304348,594428.0652173914,243.6
3003.4887640449438,594969.8707865168,237.4
3004.7799442896935,596226.6880222841,225.7
3005.1594713656386,596576.0026431718,229.4
3005.7920704845815,597147.239647577,233.2
3006.197119711971,597527.5859585959,238.1
3006.8892889288927,598203.8352835283,238.0
3007.4261477045907,598747.5229540918,232.9
3008.206437291898,599535.0699223086,221.2
3008.8335183129857,600145.846836848,216.4
3009.8347639484978,601078.4871244635,216.3
3010.3568665377175,601563.2427466151,219.0
3011.202404809619,602370.2745490982,226.0
3011.804609218437,602989.9428857715,229.4
3013.3474860335195,604651.3776536313,232.5
3014.840579710145,606209.1159420289,237.9
3016.1174887892375,607479.7291479821,239.1
3017.3897674418604,608704.2790697674,244.5
3018.616714697406,609854.4610951009,248.5
3019.9248269040554,611024.6973293768,254.6
3021.1640866873063,612065.9102167182,259.2
3022.4250535331907,613071.5663811563,257.7
3023.7382857142857,614076.3588571429,259.6
3025.157035175879,615146.3630653266,258.0
3026.6858638743456,616276.4816753927,256.0
3028.2799461641994,617455.2799461642,252.5
3030.0558583106267,618813.3514986376,252.4
3031.853625170999,620238.21751026,252.3
3033.6861499364677,621705.2121982211,247.9
3035.4508301404853,623171.4840357599,245.4
3037.2697616060227,624757.347553325,243.0
3039.126797385621,626906.3176470589,238.6
3040.9428238039673,629395.9824970828,237.3
3041.772304832714,630551.592936803,234.3
3042.3065134099616,631300.264367816,227.8
3043.065561959654,632367.7211815562,214.9
3043.633285302594,633161.9661383285,205.0
3044.661028893587,634555.490486258,198.7
3045.2586085734365,635339.8292340126,199.9
3046.448347107438,636863.8491735538,199.5
3047.0387652548457,637613.6116295764,195.6
3048.303981623277,639206.5765696784,192.1
3048.990811638591,640082.2848392037,193.9
3050.121283255086,641541.8466353677,193.0
3051.03733121525,642687.8427323273,194.3
3052.3924441017734,644377.4302235929,187.7
3053.0974076983503,645297.6174391202,189.1
3054.4112769485905,647123.2553897181,190.2
3055.07154340836,648050.2307073955,190.4
3056.2264573991033,649662.0605381166,194.1
3056.8303437967115,650526.2219730942,194.6
3057.726628895184,651857.4900849859,188.6
3058.3441091954023,652779.378591954,190.5
3059.3122807017544,654186.0105263158,192.1
3059.7698245614033,654816.0484210526,194.8
3060.63654353562,655949.6853562006,187.8
3061.0730769230768,656510.6346153846,192.0
3061.871794871795,657544.9743589744,185.8
3062.3034013605443,658110.2761904761,185.3
3063.000760456274,659027.9817490494,191.3
3063.555133079848,659743.6768060836,193.2
3064.3809160305345,660786.1458015267,198.4
3064.835877862595,661345.2938931298,198.7
3065.607799852833,662248.4010301692,191.3
3066.013544018059,662716.7787810384,189.2
3066.803611738149,663637.2076749436,182.4
3067.2332293291734,664146.108424337,183.9
3067.9329173166925,664986.4336973479,186.6
3068.4882747068677,665618.2621440536,189.8
3069.3535528596185,666584.5545927209,187.8
3069.818890814558,667095.9610051994,189.0
3070.6395061728394,668050.2567901234,189.1
3071.0522193211486,668540.9608355091,185.8
3071.883376849434,669574.9208006962,178.2
3072.3633854645814,670157.1527138915,178.5
3073.109507640068,671045.8675721562,172.7
3073.5967741935483,671592.5806451613,171.6
3074.315336463224,672392.1854460094,175.6
3074.696400625978,672811.7370892019,178.5
3075.3399366085578,673513.1315372424,185.5
3075.676703645008,673876.8399366086,189.3
3076.2874458874458,674526.0935064935,192.6
3076.607792207792,674860.5350649351,194.6
3077.1656333038086,675440.7679362268,192.5
3077.573073516386,675860.8387953942,194.8
3078.204688908927,676508.1451758341,198.7
3078.5473399458974,676854.908025248,202.3
3079.183864915572,677495.5778611632,209.2
3079.5103189493434,677819.7467166979,213.7
3080.5185185185187,678811.0370370371,220.0
3081.072124756335,679349.3840155945,217.4
3081.417153996101,679681.3021442496,214.0
3081.9473684210525,680191.3684210526,215.6
3082.257228315055,680491.5114656031,217.4
3082.8594217347954,681075.6390827517,226.5
3083.1688708036622,681376.1424211597,230.0
3083.802644964395,681992.1709053917,230.8
3084.1481481481483,682325.1851851852,230.3
3084.641975308642,682795.8024691358,223.0
3085.0010090817354,683137.931382442,225.0
3085.5327951564077,683628.7699293643,218.4
3085.847628657921,683919.3612512613,216.2
3086.4655870445345,684484.1497975709,217.3
3086.7874493927125,684777.3663967612,219.7
3087.398558187436,685332.4922760042,222.6
3087.7239958805353,685627.6642636458,221.3
3088.2478632478633,686094.1367521368,218.7
3088.621794871795,686420.2051282051,217.5
3089.1894510226048,686910.8439181916,217.5
3089.4876210979546,687163.9903121636,219.4
3090.0588235294117,687649.4117647059,219.5
3090.350762527233,687899.6034858387,219.7
3090.8943355119827,688365.4455337691,223.5
3091.1919540229883,688623.0,224.4
3091.7034482758622,689068.0,224.3
3092.050469483568,689369.9589201878,227.3
3092.6384976525824,689882.1314553991,228.7
3092.923708920188,690130.5504694836,228.8
3093.4819557625146,690614.8556461001,232.3
3093.768335273574,690863.1466821886,233.0
3094.295194508009,691322.0,235.8
3094.5572082379863,691551.0,234.9
3095.041426927503,691974.7456846951,235.8
3095.385500575374,692279.9390103568,239.9
3095.9079401611048,692743.3429228999,235.6
3096.181712962963,692987.6331018518,234.8
3096.733796296296,693481.7476851852,240.0
3096.997685185185,693717.9282407408,234.0
3097.4925714285714,694158.3885714286,235.6
3097.766857142857,694402.5028571428,236.6
3098.203828828829,694792.8344594594,235.5
3098.5202702702704,695076.6824324324,235.9
3099.0011198208285,695508.0414333707,232.9
3099.253079507279,695742.3639417693,234.8
3099.7491601343786,696203.718924972,234.1
3099.979843225084,696418.2541993281,234.1
3100.4659863945576,696882.9489795918,235.4
3100.729024943311,697134.6768707483,234.4
3101.1484375,697535.3125,235.8
3101.448660714286,697821.125,236.9
3101.941964285714,698290.75,236.7
3102.1955128205127,698528.8044871795,237.6
3102.6698717948716,698972.3301282051,234.6
3102.9102564102564,699197.0897435897,234.8
3103.35817805383,699613.7474120082,235.4
3103.6128364389233,699850.3250517598,232.9
3103.9937888198756,700204.2298136646,232.4
3104.337866108787,700526.5805439331,232.2
3104.8190376569037,700977.4382845188,231.0
3105.0997854077254,701241.2972103005,228.0
3105.6298283261804,701742.1877682403,226.4
3105.8680257510728,701967.284334764,227.7
3106.4444444444443,702521.3333333334,227.6
3106.7450980392155,702811.7647058824,226.0
3107.264800861141,703323.0656620022,228.7
3107.6469321851455,703705.5791173305,227.6
3108.1822079314043,704246.8563772776,228.2
3108.572347266881,704649.0900321543,228.8
3109.158549222798,705254.8911917098,229.3
3109.3896373056996,705495.2227979274,230.3
3110.0179282868526,706148.5378486055,232.4
3110.4123505976095,706556.3705179283,232.8
3110.96015936255,707122.8047808765,231.2
3111.228543876567,707402.3712632594,231.2
3111.963355834137,708168.7801350048,233.9
3112.384393063584,708614.0722543353,228.5
3113.088974854932,709360.4023210831,228.6
3113.348162475822,709635.4003868472,228.1
3116.4713740458014,712965.3835877862,219.7
3117.002865329513,713543.3008595989,220.2
3117.830945558739,714497.2492836677,218.9
3118.135922330097,714857.8252427184,218.7
3119.4976167778836,716564.8732125834,218.5
3120.432021466905,717829.2620751342,222.3
3120.8300536672627,718386.9051878355,221.7
3121.594411515665,719502.3513971211,217.7
3122.0689916603487,720199.313115997,222.1
3122.79226686884,721229.980288097,208.1
3123.0608391608394,721602.9006993007,205.0
3123.7594405594405,722485.9328671328,192.9
3124.2426422498365,723084.3250490517,184.3
3124.906474820144,723889.5539568345,187.8
3125.272294077604,724343.3675970047,195.2
3125.940095302927,725178.1191286589,206.3
3126.4992113564667,725877.51340694,211.3
3127.375613747954,726961.4975450082,213.4
3127.6464811783962,727291.4140752864,213.2
3128.4319433516916,728237.7403619197,210.3
3128.915027537372,728814.5428796223,206.3
3129.5978260869565,729601.7065217391,206.6
3129.896739130435,729944.5597826086,208.1
3130.594834543987,730717.3179983858,204.5
3131.031198686371,731197.380952381,205.5
3131.7175697865355,731953.7619047619,205.1
3132.0078125,732273.5078125,205.4
3133.214025500911,733585.5755919855,204.0
3133.8060109289618,734226.1038251367,204.1
3134.1515426497276,734605.8793103448,204.9
3134.888384754991,735431.8793103448,203.8
3135.266416510319,735867.1088180112,205.9
3135.9352720450283,736645.6566604128,203.9
3136.2026641294005,736972.3035204567,204.4
3136.849666983825,737774.5870599429,205.3
3137.2018099547513,738226.3800904978,207.4
3137.7113122171945,738896.3755656108,201.7
3137.9755656108596,739243.8687782806,201.3
3138.513864818024,739936.3162911612,204.1
3138.844020797227,740360.5667244367,209.7
3139.313694267516,740950.2945859872,208.1
3139.498407643312,741179.5238853503,211.3
3139.9944267515925,741795.0835987261,210.6
3140.2799702159346,742147.2032762473,206.5
3140.705882352941,742672.3529411765,200.3
3140.9240506329115,742941.3544303797,197.8
3141.466718266254,743607.1965944272,185.0
3141.8034055727553,744019.9752321981,178.9
3142.3926282051284,744740.0064102564,178.6
3142.621794871795,745019.5897435897,176.6
3143.2396761133605,745773.1651821863,177.9
3143.630769230769,746249.9076923077,182.3
3144.1789215686276,746918.6421568628,181.7
3144.46977124183,747274.0604575163,180.4
3145.0954732510286,748040.9596707819,181.2
3145.4979423868313,748542.4362139917,182.0
3146.31652892562,749577.2719008265,180.2
3146.9834710743803,750439.6280991735,183.1
3147.370646766169,750957.6666666666,180.8
3147.908789386401,751678.7777777778,180.8
3148.1881589618815,752061.600162206,180.4
3148.8467153284673,752973.700729927,181.4
3149.233776387803,753518.6637998436,182.9
3149.8537920250196,754400.9460516028,184.8
3150.071321321321,754711.7027027027,184.0
3150.6906906906906,755603.5945945946,186.2
3151.0842332613393,756170.211663067,190.1
3151.64218862491,756973.1094312455,188.0
3151.910727141829,757359.5363570914,196.5
3152.615062761506,758366.9246861924,191.5
3152.900976290098,758775.4951185496,195.8
3153.4862068965517,759603.5241379311,200.5
3153.6613793103447,759850.8675862069,201.9
3154.254283755997,760685.7601096642,206.0
3154.606579849212,761180.0315284441,210.7
3155.0804996530187,761844.5385149202,215.0
3155.358778625954,762233.572519084,219.2
3155.5648854961833,762521.7099236641,215.3
3155.7147814018044,762731.2643997225,217.6
3155.9979181124218,763127.0895211658,217.9
3156.293501048218,763533.2704402516,214.9
3156.91963661775,764393.5807127883,208.8
3157.1282410651716,764674.9453398739,206.9
3157.7960756832517,765565.1688857743,206.1
3158.2244039270686,766128.5007012623,212.0
3158.7903225806454,766863.6290322581,216.0
3159.1068866571018,767272.494261119,215.0
3159.3701578192254,767608.6915351506,225.7
3159.54806312769,767835.8766140603,221.4
3159.7740315638453,768124.4383070301,224.1
3160.2008961911874,768669.3435399552,222.6
3160.8745332337567,769528.9044062734,216.8
3161.159476117103,769896.1594761171,215.7
3161.919106317411,770882.9191063175,213.5
3162.4210526315787,771542.947368421,217.7
3163.14140625,772491.2421875,222.4
3163.45,772895.5,221.4
3163.8125,773370.375,228.1
3164.0249621785174,773647.9765506808,226.0
3164.286686838124,773983.2458396369,231.5
3164.5242057488654,774287.5075642965,235.6
3164.733736762481,774555.9167927383,238.2
3164.9379727685327,774817.5431164901,235.6
3165.1356932153394,775063.0884955752,237.7
3165.466076696165,775467.4778761062,229.5
3165.7374631268435,775799.6548672566,230.9
3166.4536005939126,776641.2798812175,230.0
3166.9265033407573,777183.6993318485,233.3
3167.582575757576,777901.8424242424,236.9
3167.9636363636364,778316.4363636364,240.5
3168.758899676375,779149.0501618123,238.8
3169.2606060606063,779663.9515151515,243.9
3170.060384263495,780469.3577310155,246.3
3170.3751143641352,780778.7374199451,246.1
3171.2053486150908,781590.5453677173,245.8
3171.7459407831902,782110.5950334289,243.9
3172.6323092170464,782958.2229930625,248.5
3172.9732408325076,783283.471754212,242.8
3173.911495422177,784181.3011190234,248.7
3174.4566353187042,784704.3699059561,246.2
3175.723044397463,785930.9682875264,252.1
3176.654736842105,786853.772631579,246.9
3177.2289029535864,787431.7099156118,250.7
3177.9894514767934,788208.229957806,253.3
3178.3804573804573,788623.4261954261,255.4
3179.205076142132,789512.7106598985,260.3
3179.7015228426394,790071.2131979696,256.9
3180.435871743487,790928.7384769539,248.1
3180.664328657315,791202.2014028056,247.9
3181.4980806142034,792235.0681381958,229.5
3181.97216890595,792835.7380038388,226.3
3182.669972948602,793768.0937781786,218.2
3183.0160202360876,794232.4763912311,221.3
3183.8195615514333,795359.844856661,215.4
3184.2993630573246,796044.6815286624,205.1
3184.985668789809,797034.3343949044,204.0
3185.2238023952095,797382.6467065868,209.0
3186.2204110559887,798843.4450744153,199.4
3186.641389085755,799463.124734231,195.2
3187.522008253095,800758.3521320495,189.3
3187.9566712517194,801397.3067400275,188.4
3188.912778904665,802800.9594320487,191.0
