depth,d18O,age
1023.55,-55.81,64.81285
1024.1,-56.36,64.8716
1024.65,-56.51,64.9299
1025.2,-55.82,64.9884
1025.75,-56.2,65.04724999999999
1026.3,-56.63,65.10669999999999
1026.85,-56.09,65.16664999999999
1027.4,-56.63,65.22660000000002
1027.95,-56.54,65.28655
1028.5,-56.63,65.34649999999999
1029.05,-56.04,65.40644999999999
1029.6,-56.25,65.4664
1030.15,-56.71,65.52575000000002
1030.7,-56.01,65.5835
1031.25,-55.24,65.6415
1031.8,-56.51,65.6998
1032.35,-56.53,65.75774999999999
1032.9,-56.5,65.8155
1033.45,-55.02,65.87235
1034.0,-56.42,65.929
1034.55,-56.15,65.98564999999999
1035.1,-55.89,66.04269999999998
1035.65,-56.55,66.10155
1036.2,-56.75,66.16120000000001
1036.75,-56.81,66.22225
1037.3,-56.66,66.2821
1037.85,-55.42,66.34094999999999
1038.4,-55.61,66.39620000000001
1038.95,-55.31,66.4501
1039.5,-55.1,66.5035
1040.05,-55.63,66.55695
1040.6,-55.35,66.61139999999999
1041.15,-56.04,66.66675000000001
1041.7,-55.61,66.7245
1042.25,-56.67,66.783
1042.8,-56.33,66.8424
1043.35,-56.47,66.90284999999999
1043.9,-56.96,66.96390000000001
1044.45,-56.31,67.02585
1045.0,-56.98,67.088
1045.55,-56.25,67.14849999999998
1046.1,-56.58,67.20899999999999
1046.65,-56.45,67.26950000000001
1047.2,-56.62,67.3294
1047.75,-55.31,67.38825
1048.3,-56.42,67.4462
1048.85,-56.4,67.5034
1049.4,-56,67.55940000000001
1049.95,-55.06,67.61495000000001
1050.5,-55.42,67.668
1051.05,-55.12,67.72109999999999
1051.6,-55.7,67.7772
1052.15,-56.03,67.83315
1052.7,-55.27,67.8887
1053.25,-55.37,67.943
1053.8,-55.09,67.99579999999999
1054.35,-55.41,68.04789999999998
1054.9,-54.98,68.09960000000001
1055.45,-54.68,68.1504
1056.0,-55.47,68.201
1056.55,-54.39,68.25104999999999
1057.1,-54.8,68.3009
1057.65,-54.7,68.34985
1058.2,-54.26,68.3982
1058.75,-53.71,68.4455
1059.3,-54.27,68.49249999999999
1059.85,-53.98,68.53925
1060.4,-53.93,68.58560000000001
1060.95,-53.55,68.6318
1061.5,-53.98,68.6765
1062.05,-53.77,68.7212
1062.6,-54.19,68.7674
1063.15,-53.74,68.81450000000001
1063.7,-55.34,68.864
1064.25,-55.08,68.91375000000001
1064.8,-53.54,68.96379999999999
1065.35,-54.85,69.01315
1065.9,-54.57,69.0621
1066.45,-54.04,69.1106
1067.0,-53.97,69.159
1067.55,-54,69.2085
1068.1,-54.77,69.25829999999999
1068.65,-55.06,69.30945000000001
1069.2,-54.64,69.3604
1069.75,-54.72,69.411
1070.3,-53.89,69.4613
1070.85,-54.66,69.51135
1071.4,-54.74,69.56180000000002
1071.95,-54.82,69.61240000000001
1072.5,-54.98,69.6635
1073.05,-54.92,69.71459999999999
1073.6,-54.66,69.7652
1074.15,-55.04,69.81610000000002
1074.7,-55.09,69.8678
1075.25,-54.68,69.92025
1075.8,-55.55,69.97359999999999
1076.35,-54.93,70.02729999999998
1076.9,-55.24,70.08120000000001
1077.45,-55.12,70.136
1078.0,-56.06,70.191
1078.55,-56.38,70.2482
1079.1,-55.62,70.3056
1079.65,-55.91,70.3639
1080.2,-56.12,70.422
1080.75,-56.12,70.47975
1081.3,-55.83,70.5363
1081.85,-55.69,70.59185
1082.4,-55.54,70.647
1082.95,-55.53,70.702
1083.5,-55.17,70.756
1084.05,-55.63,70.80975000000001
1084.6,-54.89,70.862
1085.15,-55.14,70.91365000000002
1085.7,-54.79,70.9637
1086.25,-54.75,71.01425
1086.8,-55.61,71.0654
1087.35,-54.62,71.11689999999999
1087.9,-55.2,71.16860000000001
1088.45,-54.65,71.21985000000001
1089.0,-55.39,71.271
1089.55,-54.1,71.32159999999999
1090.1,-54.93,71.3719
1090.65,-54.65,71.42085
1091.2,-54.55,71.4698
1091.75,-54.46,71.51875
1092.3,-54.94,71.56769999999999
1092.85,-54.48,71.61664999999999
1093.4,-54.28,71.6636
1093.95,-53.12,71.7098
1094.5,-53.86,71.755
1095.05,-53.96,71.80015
1095.6,-54.01,71.8458
1096.15,-53.49,71.89130000000002
1096.7,-54.24,71.9364
1097.25,-53.12,71.9815
1097.8,-53.6,72.0266
1098.35,-54.21,72.07205
1098.9,-53.54,72.11770000000001
1099.45,-53.77,72.16245
1100.0,-53.45,72.207
1100.55,-53.23,72.24934999999999
1101.1,-52.39,72.2916
1101.65,-53.35,72.33340000000001
1102.2,-52.93,72.3762
1102.75,-52.88,72.42075
1103.3,-53.65,72.4656
1103.85,-53.61,72.51069999999999
1104.4,-53.63,72.5566
1104.95,-54.05,72.6028
1105.5,-53.83,72.64949999999999
1106.05,-54.27,72.6963
1106.6,-53.6,72.74359999999999
1107.15,-54.93,72.79135000000001
1107.7,-54.23,72.84030000000001
1108.25,-54.16,72.88900000000001
1108.8,-54.08,72.9374
1109.35,-54.27,72.9858
1109.9,-54.5,73.03420000000001
1110.45,-54.22,73.08395
1111.0,-54.78,73.134
1111.55,-54.99,73.18459999999999
1112.1,-54.36,73.2353
1112.65,-55.17,73.28645000000002
1113.2,-54.93,73.33820000000001
1113.75,-55.36,73.391
1114.3,-54.84,73.445
1114.85,-55.5,73.49999999999999
1115.4,-55.71,73.555
1115.95,-55.35,73.61
1116.5,-54.88,73.6635
1117.05,-55.33,73.7167
1117.6,-54.68,73.76839999999999
1118.15,-54.74,73.82025
1118.7,-55.65,73.8725
1119.25,-55.3,73.92474999999999
1119.8,-55.15,73.97699999999999
1120.35,-54.49,74.02924999999999
1120.9,-54.63,74.0815
1121.45,-56.04,74.1342
1122.0,-54.45,74.187
1122.55,-55.25,74.2387
1123.1,-54.58,74.2903
1123.65,-54.55,74.34145000000001
1124.2,-55.24,74.39320000000001
1124.75,-55.1,74.446
1125.3,-54.86,74.49849999999999
1125.85,-55.12,74.55075
1126.4,-54.8,74.60180000000001
1126.95,-54.56,74.6524
1127.5,-54.53,74.702
1128.05,-54.75,74.7515
1128.6,-55.07,74.80099999999999
1129.15,-53.94,74.85035
1129.7,-54.82,74.89930000000001
1130.25,-54.28,74.94800000000001
1130.8,-54.08,74.9964
1131.35,-54.8,75.04584999999999
1131.9,-55.44,75.09590000000001
1132.45,-54.62,75.14775
1133.0,-54.76,75.2
1133.55,-55.17,75.2528
1134.1,-55.32,75.3057
1134.65,-55.09,75.35905000000001
1135.2,-54.81,75.4116
1135.75,-54.95,75.46275
1136.3,-55.02,75.5142
1136.85,-54.88,75.56589999999998
1137.4,-54.37,75.61640000000001
1137.95,-54.47,75.66645000000001
1138.5,-54.94,75.7155
1139.05,-54.27,75.76465
1139.6,-54.28,75.8158
1140.15,-55.63,75.8668
1140.7,-55.09,75.9174
1141.25,-54.07,75.96724999999999
1141.8,-54.33,76.0162
1142.35,-54.63,76.0655
1142.9,-54.42,76.11500000000001
1143.45,-54.01,76.1636
1144.0,-54.43,76.212
1144.55,-54.29,76.25874999999999
1145.1,-53.8,76.30539999999999
1145.65,-54.02,76.3516
1146.2,-54.84,76.3982
1146.75,-54.02,76.4455
1147.3,-54.23,76.4949
1147.85,-54.27,76.54605
1148.4,-55.49,76.59880000000001
1148.95,-53.97,76.65215
1149.5,-54.67,76.703
1150.05,-54.11,76.75319999999999
1150.6,-54.81,76.79939999999999
1151.15,-53.4,76.84545
1151.7,-53.75,76.8911
1152.25,-53.68,76.937
1152.8,-54.31,76.9832
1153.35,-53.82,77.03044999999999
1153.9,-54.79,77.07830000000001
1154.45,-53.41,77.12615000000001
1155.0,-54.52,77.174
1155.55,-53.25,77.22019999999999
1156.1,-53.23,77.26629999999999
1156.65,-54.29,77.31195
1157.2,-53.65,77.3584
1157.75,-54.03,77.40625
1158.3,-54.58,77.45439999999999
1158.85,-54.21,77.5028
1159.4,-53.88,77.55000000000001
1159.95,-53.84,77.59675
1160.5,-53.72,77.642
1161.05,-52.97,77.68715
1161.6,-54.38,77.7328
1162.15,-53.41,77.77860000000001
1162.7,-54.18,77.8248
1163.25,-53.16,77.871
1163.8,-53.72,77.9172
1164.35,-54.13,77.9634
1164.9,-53.76,78.0096
1165.45,-53.72,78.0558
1166.0,-53.67,78.102
1166.55,-53.3,78.14655
1167.1,-53.66,78.1913
1167.65,-53.81,78.23695000000001
1168.2,-53.35,78.28280000000001
1168.75,-53.41,78.329
1169.3,-54.02,78.37549999999999
1169.85,-53.49,78.42224999999999
1170.4,-54.03,78.46900000000001
1170.95,-53.88,78.51575
1171.5,-53.33,78.5625
1172.05,-53.86,78.60935
1172.6,-54.25,78.65719999999999
1173.15,-53.96,78.70475
1173.7,-53.53,78.75150000000001
1174.25,-53.02,78.79725
1174.8,-53.42,78.8418
1175.35,-54.07,78.8874
1175.9,-54.19,78.9336
1176.45,-53.39,78.97935
1177.0,-53.22,79.025
1177.55,-53.49,79.07065
1178.1,-53.65,79.116
1178.65,-52.03,79.16000000000001
1179.2,-53.14,79.20360000000001
1179.75,-52.65,79.2465
1180.3,-53.47,79.2894
1180.85,-53.23,79.33229999999999
1181.4,-53.02,79.3752
1181.95,-53.95,79.4181
1182.5,-53.42,79.461
1183.05,-53.69,79.50404999999999
1183.6,-52.95,79.5486
1184.15,-53.61,79.593
1184.7,-52.91,79.637
1185.25,-52.73,79.68075
1185.8,-52.16,79.7242
1186.35,-52.33,79.7666
1186.9,-52.63,79.8084
1187.45,-52.28,79.84975
1188.0,-52.82,79.891
1188.55,-52.84,79.93445
1189.1,-52.41,79.978
1189.65,-53.28,80.022
1190.2,-52.55,80.0658
1190.75,-51.61,80.10925
1191.3,-52.9,80.1524
1191.85,-52.93,80.19529999999999
1192.4,-52.11,80.237
1192.95,-52.74,80.27825
1193.5,-52.83,80.31899999999999
1194.05,-52.93,80.35979999999999
1194.6,-52.4,80.40159999999999
1195.15,-52.85,80.44355
1195.7,-52.07,80.4859
1196.25,-52.76,80.52825
1196.8,-51.85,80.5706
1197.35,-52.05,80.61295
1197.9,-52.01,80.6553
1198.45,-52.21,80.69585000000001
1199.0,-51.78,80.736
1199.55,-51.66,80.7767
1200.1,-52.86,80.8175
1200.65,-52.4,80.85875000000001
1201.2,-52.56,80.90020000000001
1201.75,-52.68,80.94200000000001
1202.3,-52,80.9847
1202.85,-52.97,81.02815
1203.4,-52.71,81.0708
1203.95,-52.25,81.11315
1204.5,-52.51,81.154
1205.05,-51.92,81.19475
1205.6,-51.72,81.236
1206.15,-53.48,81.27770000000001
1206.7,-52.32,81.3206
1207.25,-52.92,81.36325
1207.8,-52.53,81.4056
1208.35,-51.71,81.44795
1208.9,-53.15,81.4903
1209.45,-52.38,81.53355
1210.0,-53.09,81.577
1210.55,-52.55,81.621
1211.1,-53.61,81.66519999999998
1211.65,-52.81,81.7103
1212.2,-53.01,81.75500000000001
1212.75,-53.25,81.799
1213.3,-52.64,81.8424
1213.85,-52.63,81.8853
1214.4,-53.27,81.92860000000002
1214.95,-52.9,81.97205000000001
1215.5,-53.12,82.0155
1216.05,-52.7,82.05895
1216.6,-52.54,82.10239999999999
1217.15,-52.59,82.14615
1217.7,-53.2,82.1907
1218.25,-53.71,82.23575
1218.8,-53.01,82.2814
1219.35,-52.21,82.32705
1219.9,-53.83,82.37270000000001
1220.45,-53.27,82.41925
1221.0,-53.02,82.466
1221.55,-53.51,82.51275
1222.1,-53.51,82.5593
1222.65,-53,82.60495
1223.2,-52.03,82.6502
1223.75,-53.35,82.69475
1224.3,-53.31,82.7399
1224.85,-53.14,82.78555
1225.4,-53.1,82.83160000000001
1225.95,-53.93,82.87780000000001
1226.5,-52.94,82.9245
1227.05,-53.63,82.97135
1227.6,-53.67,83.0192
1228.15,-53.74,83.06705000000001
1228.7,-53.24,83.1149
1229.25,-53.47,83.16325
1229.8,-54.05,83.2122
1230.35,-54,83.26185
1230.9,-53.72,83.31190000000001
1231.45,-54.02,83.3615
1232.0,-53.32,83.411
1232.55,-53.4,83.45939999999999
1233.1,-53.49,83.50799999999998
1233.65,-53.15,83.5575
1234.2,-54.48,83.6072
1234.75,-53.77,83.65725
1235.3,-53.82,83.7076
1235.85,-53.87,83.7582
1236.4,-53.46,83.80880000000002
1236.95,-54.23,83.85940000000001
1237.5,-54.08,83.9115
1238.05,-54.38,83.9639
1238.6,-54.47,84.0178
1239.15,-54.37,84.07125
1239.7,-53.39,84.1235
1240.25,-54.47,84.176
1240.8,-54.44,84.22879999999999
1241.35,-54.52,84.2816
1241.9,-53.83,84.3344
1242.45,-54.76,84.3872
1243.0,-54.06,84.44
1243.55,-55.11,84.4961
1244.1,-55.35,84.553
1244.65,-55.65,84.61350000000002
1245.2,-55.73,84.67320000000001
1245.75,-54.98,84.7315
1246.3,-54.09,84.78829999999999
1246.85,-55.24,84.84384999999999
1247.4,-55.27,84.9006
1247.95,-54.81,84.95779999999999
1248.5,-55.13,85.0145
1249.05,-54.05,85.0711
1249.6,-55.36,85.1272
1250.15,-54.13,85.18360000000001
1250.7,-55.15,85.24080000000001
1251.25,-54.89,85.29775000000001
1251.8,-54.38,85.3544
1252.35,-54.5,85.40999999999998
1252.9,-54.24,85.465
1253.45,-55.13,85.5209
1254.0,-54.84,85.577
1254.55,-54.68,85.63419999999999
1255.1,-55.19,85.6912
1255.65,-54.4,85.74730000000001
1256.2,-54.91,85.80380000000001
1256.75,-55.43,85.861
1257.3,-54.42,85.91789999999999
1257.85,-54.72,85.97454999999998
1258.4,-54.58,86.03
1258.95,-54.29,86.08500000000001
1259.5,-54.1,86.13900000000001
1260.05,-54.24,86.19279999999999
1260.6,-53.78,86.2456
1261.15,-54.13,86.29840000000002
1261.7,-53.68,86.3512
1262.25,-54.72,86.4045
1262.8,-54.71,86.45839999999998
1263.35,-54.09,86.51334999999999
1263.9,-54.66,86.5689
1264.45,-54.65,86.62265000000001
1265.0,-53.5,86.676
1265.55,-53.68,86.72659999999999
1266.1,-53.85,86.77739999999999
1266.65,-53.71,86.82910000000001
1267.2,-53.7,86.8812
1267.75,-53.91,86.934
1268.3,-54.64,86.9874
1268.85,-54.69,87.04129999999999
1269.4,-53.58,87.09440000000001
1269.95,-53.81,87.14720000000001
1270.5,-53.7,87.1985
1271.05,-53.98,87.24955
1271.6,-53.29,87.2996
1272.15,-52.65,87.3498
1272.7,-53.4,87.4004
1273.25,-53.63,87.452
1273.8,-53.73,87.50479999999999
1274.35,-53.66,87.5576
1274.9,-53.88,87.61040000000001
1275.45,-52.89,87.66365
1276.0,-54.57,87.717
1276.55,-54.24,87.77255
1277.1,-53.9,87.82809999999999
1277.65,-53.57,87.88365
1278.2,-54.68,87.9398
1278.75,-54.74,87.997
1279.3,-54.68,88.05449999999999
1279.85,-54.37,88.11224999999999
1280.4,-54.2,88.168
1280.95,-53.91,88.223
1281.5,-53.35,88.27699999999999
1282.05,-53.41,88.33094999999999
1282.6,-54.01,88.38539999999999
1283.15,-53.99,88.4406
1283.7,-53.61,88.4978
1284.25,-54.8,88.556
1284.8,-54.15,88.6154
1285.35,-54.76,88.6741
1285.9,-54.05,88.7324
1286.45,-54.21,88.79025
1287.0,-54.85,88.848
1287.55,-53.04,88.90245
1288.1,-53.52,88.95679999999999
1288.65,-54.02,89.01070000000001
1289.2,-54.27,89.06540000000001
1289.75,-54.26,89.1215
1290.3,-53.54,89.1779
1290.85,-53.96,89.23454999999998
1291.4,-53.76,89.2908
1291.95,-53.21,89.3469
1292.5,-53.58,89.402
1293.05,-53.82,89.4571
1293.6,-53.81,89.5132
1294.15,-54.18,89.56975000000001
1294.7,-54.26,89.62750000000001
1295.25,-54.04,89.684
1295.8,-53.7,89.73899999999999
1296.35,-52.7,89.79294999999999
1296.9,-53.61,89.8463
1297.45,-54.05,89.89920000000001
1298.0,-53.43,89.952
1298.55,-53.43,90.00259999999999
1299.1,-52.87,90.05339999999998
1299.65,-54.12,90.10510000000001
1300.2,-53.45,90.1572
1300.75,-53.44,90.21
1301.3,-53.46,90.2619
1301.85,-53.28,90.31304999999999
1302.4,-53.97,90.367
1302.95,-54.42,90.42200000000001
1303.5,-53.19,90.47900000000001
1304.05,-53.74,90.536
1304.6,-53.6,90.591
1305.15,-53.99,90.64585000000001
1305.7,-52.99,90.70030000000001
1306.25,-53.09,90.75425
1306.8,-53.12,90.8076
1307.35,-53.16,90.86094999999999
1307.9,-53.28,90.91430000000001
1308.45,-54.31,90.96900000000001
1309.0,-53.56,91.024
1309.55,-53.46,91.079
1310.1,-52.74,91.13389999999998
1310.65,-53.97,91.18835
1311.2,-53.28,91.24260000000001
1311.75,-53.1,91.2965
1312.3,-53.31,91.3501
1312.85,-53.51,91.40344999999999
1313.4,-53.23,91.45720000000001
1313.95,-53.08,91.51110000000001
1314.5,-53.09,91.564
1315.05,-52.89,91.61664999999999
1315.6,-52.83,91.66779999999999
1316.15,-53.99,91.71925
1316.7,-52.72,91.7715
1317.25,-53.55,91.8245
1317.8,-54.03,91.87839999999998
1318.35,-53.03,91.93159999999999
1318.9,-53.66,91.98440000000001
1319.45,-53.74,92.03765
1320.0,-53.64,92.091
1320.55,-54.57,92.146
1321.1,-53.53,92.20089999999999
1321.65,-53.05,92.25535
1322.2,-52.24,92.30820000000001
1322.75,-51.96,92.35825
1323.3,-53.1,92.4071
1323.85,-52.46,92.45495
1324.4,-52.67,92.50400000000002
1324.95,-53.08,92.55350000000001
1325.5,-53.14,92.6035
1326.05,-52.82,92.6536
1326.6,-53.72,92.70419999999999
1327.15,-53.97,92.75525
1327.7,-53.48,92.8075
1328.25,-53.78,92.85974999999999
1328.8,-53.94,92.91199999999999
1329.35,-53.72,92.96354999999998
1329.9,-53.5,93.0147
1330.45,-53.9,93.06675
1331.0,-53.09,93.119
1331.55,-53.75,93.17125
1332.1,-53.86,93.22379999999998
1332.65,-52.93,93.27770000000001
1333.2,-53.63,93.3314
1333.75,-53.56,93.38475
1334.3,-52.12,93.4366
1334.85,-53.69,93.4872
1335.4,-54.01,93.53940000000001
1335.95,-53.12,93.5922
1336.5,-53.5,93.64599999999999
1337.05,-53.06,93.69975
1337.6,-52.72,93.752
1338.15,-53.33,93.80410000000002
1338.7,-53.74,93.8558
1339.25,-53.28,93.90825
1339.8,-52.48,93.96159999999999
1340.35,-54.28,94.01565
1340.9,-53.82,94.07010000000001
1341.45,-53.44,94.125
1342.0,-52.67,94.18
1342.55,-53.94,94.23445
1343.1,-53.07,94.28889999999998
1343.65,-53.63,94.34335
1344.2,-53.03,94.3978
1344.75,-53.39,94.45225
1345.3,-53.23,94.5067
1345.85,-54.12,94.56114999999998
1346.4,-52.72,94.6144
1346.95,-53.56,94.66720000000001
1347.5,-53.16,94.719
1348.05,-52.95,94.7706
1348.6,-53.1,94.82119999999999
1349.15,-53.25,94.87210000000002
1349.7,-53.07,94.9238
1350.25,-53.75,94.97625
1350.8,-53.49,95.0296
1351.35,-52.83,95.0833
1351.9,-53.91,95.13720000000002
1352.45,-53.43,95.19200000000001
1353.0,-53.56,95.247
1353.55,-52.46,95.30035
1354.1,-52.96,95.35349999999998
1354.65,-53.41,95.40575
1355.2,-53.85,95.4582
1355.75,-53.72,95.511
1356.3,-53.54,95.56379999999999
1356.85,-52.62,95.61659999999999
1357.4,-53.21,95.66900000000001
1357.95,-53.11,95.72125
1358.5,-54.11,95.775
1359.05,-52.85,95.82889999999999
1359.6,-53.94,95.88279999999999
1360.15,-53.24,95.9364
1360.7,-53.54,95.98920000000001
1361.25,-52.73,96.0415
1361.8,-53.41,96.0932
1362.35,-52.63,96.14349999999999
1362.9,-53.32,96.19300000000001
1363.45,-53.82,96.24475
1364.0,-53.9,96.297
1364.55,-53.28,96.35255
1365.1,-53.91,96.40799999999999
1365.65,-53.24,96.46300000000001
1366.2,-54.11,96.51760000000002
1366.75,-53.02,96.5715
1367.3,-53.45,96.6248
1367.85,-53.41,96.67759999999998
1368.4,-54.34,96.7316
1368.95,-54.28,96.78605
1369.5,-53.99,96.84100000000001
1370.05,-53.51,96.8959
1370.6,-54.01,96.9498
1371.15,-53.67,97.00370000000001
1371.7,-53.42,97.05760000000001
1372.25,-53.25,97.11175
1372.8,-53.8,97.1662
1373.35,-53.27,97.2203
1373.9,-53.31,97.27420000000002
1374.45,-53.59,97.3281
1375.0,-53.64,97.382
1375.55,-54.38,97.437
1376.1,-53.18,97.49199999999999
1376.65,-53.78,97.54700000000001
1377.2,-53.35,97.6012
1377.75,-53.09,97.654
1378.3,-53.63,97.7071
1378.85,-53.27,97.76044999999999
1379.4,-53.04,97.81340000000002
1379.95,-53.54,97.8662
1380.5,-53.43,97.919
1381.05,-53.8,97.97184999999999
1381.6,-52.97,98.02519999999998
1382.15,-53.59,98.07825
1382.7,-53.17,98.13050000000001
1383.25,-54.01,98.182
1383.8,-53.56,98.2326
1384.35,-53.34,98.28144999999999
1384.9,-53.32,98.3293
1385.45,-53.23,98.37715
1386.0,-53.02,98.425
1386.55,-53.94,98.4767
1387.1,-53.84,98.529
1387.65,-54.03,98.58400000000002
1388.2,-53.83,98.6392
1388.75,-53.27,98.69475
1389.3,-53.4,98.7491
1389.85,-53.08,98.80244999999998
1390.4,-52.76,98.8558
1390.95,-53.1,98.90915000000001
1391.5,-52.08,98.96000000000001
1392.05,-52.72,99.01065
1392.6,-53.39,99.06179999999999
1393.15,-53,99.11355000000002
1393.7,-53.66,99.1669
1394.25,-53.51,99.221
1394.8,-53.63,99.276
1395.35,-53.23,99.33135
1395.9,-53.57,99.38690000000001
1396.45,-53.34,99.44245000000001
1397.0,-53.37,99.498
1397.55,-53.31,99.55409999999999
1398.1,-53.89,99.61039999999998
1398.65,-53.62,99.66760000000001
1399.2,-53.44,99.7242
1399.75,-53.33,99.77975
1400.3,-53.82,99.8356
1400.85,-54.92,99.89169999999999
1401.4,-53.68,99.9486
1401.95,-53.79,100.0058
1402.5,-54.04,100.0615
1403.05,-53.63,100.11694999999999
1403.6,-53.62,100.17139999999999
1404.15,-54.16,100.2257
1404.7,-53.37,100.2796
1405.25,-54.23,100.33449999999999
1405.8,-54.26,100.39059999999999
1406.35,-54.41,100.44845
1406.9,-54.07,100.50730000000001
1407.45,-53.92,100.5657
1408.0,-54.71,100.624
1408.55,-54.51,100.68395
1409.1,-55,100.744
1409.65,-54.24,100.80450000000002
1410.2,-55.51,100.86460000000001
1410.75,-55.4,100.92399999999999
1411.3,-54.96,100.9828
1411.85,-55.99,101.04109999999999
1412.4,-55.71,101.0994
1412.95,-55.18,101.1577
1413.5,-55.88,101.21600000000001
1414.05,-54.65,101.27435
1414.6,-55.56,101.33319999999999
1415.15,-54.47,101.3919
1415.7,-55.16,101.45020000000001
1416.25,-54.71,101.50874999999999
1416.8,-54.62,101.5676
1417.35,-55.51,101.62679999999999
1417.9,-55.05,101.68620000000001
1418.45,-53.92,101.74605000000001
1419.0,-54.57,101.806
1419.55,-54.92,101.8654
1420.1,-54.47,101.92479999999999
1420.65,-54.45,101.98420000000002
1421.2,-54.25,102.0438
1421.75,-54.77,102.10375
1422.3,-54.34,102.1634
1422.85,-53.96,102.22279999999999
1423.4,-54.06,102.28300000000002
1423.95,-54.01,102.3435
1424.5,-54,102.404
1425.05,-54.24,102.46455
1425.6,-54.13,102.52559999999998
1426.15,-53.36,102.5865
1426.7,-53.89,102.647
1427.25,-54.67,102.70775
1427.8,-54.6,102.7688
1428.35,-53.91,102.82949999999998
1428.9,-54.09,102.89
1429.45,-54.14,102.95095
1430.0,-53.93,103.012
1430.55,-53.87,103.0736
1431.1,-54.09,103.13519999999998
1431.65,-54.15,103.19680000000001
1432.2,-54.08,103.25860000000002
1432.75,-54.09,103.32075
1433.3,-54.21,103.38289999999999
1433.85,-54.13,103.44505
1434.4,-52.84,103.50680000000001
1434.95,-53.8,103.5684
1435.5,-53.99,103.6305
1436.05,-53.2,103.69264999999999
1436.6,-53.73,103.75479999999999
1437.15,-53.82,103.81710000000001
1437.7,-53.35,103.8798
1438.25,-53.07,103.94275
1438.8,-53.4,104.00599999999999
1439.35,-52.9,104.06924999999998
1439.9,-53.15,104.13250000000002
1440.45,-52.81,104.19575
1441.0,-52.97,104.259
1441.55,-52.34,104.32225
1442.1,-53.05,104.38549999999998
1442.65,-53.26,104.44875000000002
1443.2,-53.98,104.5122
1443.75,-53.76,104.57600000000001
1444.3,-53.48,104.6398
1444.85,-53.06,104.7036
1445.4,-53.72,104.76780000000001
1445.95,-53.32,104.83215
1446.5,-53.89,104.8965
1447.05,-54.06,104.9609
1447.6,-53.77,105.02579999999999
1448.15,-53.68,105.09055000000001
1448.7,-54.7,105.1549
1449.25,-54.16,105.2195
1449.8,-54.29,105.2844
1450.35,-53.68,105.3493
1450.9,-54.46,105.41420000000001
1451.45,-54.56,105.4791
1452.0,-54.51,105.544
1452.55,-54.89,105.61
1453.1,-54.82,105.67599999999999
1453.65,-55.07,105.74200000000002
1454.2,-55.33,105.808
1454.75,-55.25,105.874
1455.3,-55.05,105.94
1455.85,-55.41,106.00599999999999
1456.4,-55.6,106.07200000000002
1456.95,-55.89,106.138
1457.5,-55.23,106.2045
1458.05,-55.64,106.27109999999999
1458.6,-55.26,106.33819999999999
1459.15,-55.54,106.40530000000001
1459.7,-55.05,106.47240000000001
1460.25,-55.85,106.5395
1460.8,-55.16,106.6066
1461.35,-55.27,106.67405
1461.9,-56.2,106.74170000000001
1462.45,-55.28,106.808
1463.0,-54.48,106.874
1463.55,-55.21,106.94
1464.1,-55.19,107.00619999999999
1464.65,-54.49,107.07330000000002
1465.2,-55.7,107.14020000000001
1465.75,-54.82,107.20675
1466.3,-54.66,107.27239999999999
1466.85,-54.82,107.33729999999998
1467.4,-54.71,107.40180000000001
1467.95,-54.57,107.46615
1468.5,-54.23,107.53049999999999
1469.05,-55.59,107.5949
1469.6,-54.77,107.65979999999999
1470.15,-53.68,107.72455000000001
1470.7,-54.61,107.7889
1471.25,-55.32,107.853
1471.8,-54.85,107.9168
1472.35,-54.67,107.98164999999999
1472.9,-53.69,108.04710000000001
1473.45,-54.45,108.11030000000001
1474.0,-54.41,108.173
1474.55,-54.39,108.2357
1475.1,-54.71,108.29849999999999
1475.65,-54.45,108.36175000000001
1476.2,-54.18,108.42500000000001
1476.75,-54.35,108.48825
1477.3,-54.14,108.55089999999998
1477.85,-54.05,108.61304999999999
1478.4,-54.65,108.6764
1478.95,-54.22,108.7402
1479.5,-54.35,108.803
1480.05,-53.54,108.8658
1480.6,-54.57,108.9296
1481.15,-54.8,108.99340000000001
1481.7,-54.08,109.05720000000001
1482.25,-54.66,109.12075
1482.8,-54.45,109.18399999999998
1483.35,-53.88,109.24724999999998
1483.9,-54.55,109.31050000000002
1484.45,-54.61,109.3742
1485.0,-54.46,109.438
1485.55,-54.41,109.5018
1486.1,-54.06,109.56559999999999
1486.65,-54.57,109.62940000000002
1487.2,-54.72,109.6928
1487.75,-53.88,109.75550000000001
1488.3,-54.04,109.8176
1488.85,-54.13,109.8792
1489.4,-54.91,109.94000000000001
1489.95,-53.91,110.0005
1490.5,-53.44,110.06
1491.05,-54.48,110.1193
1491.6,-53.35,110.1776
1492.15,-53.37,110.2359
1492.7,-53.87,110.2942
1493.25,-54.02,110.35225
1493.8,-53.86,110.41
1494.35,-53.64,110.46739999999998
1494.9,-53.56,110.5246
1495.45,-53.69,110.5818
1496.0,-54.07,110.639
1496.55,-52.79,110.69619999999999
1497.1,-53.35,110.75329999999998
1497.65,-53.5,110.80995000000001
1498.2,-53.19,110.8666
1498.75,-53.58,110.92325
1499.3,-54.24,110.9799
1499.85,-53.31,111.03654999999999
1500.4,-53.15,111.09360000000001
1500.95,-54.09,111.1508
1501.5,-53.13,111.208
1502.05,-52.87,111.2649
1502.6,-52.57,111.3188
1503.15,-53.2,111.37270000000001
1503.7,-52.87,111.42660000000001
